Transaction_ID,Date,Year,Quarter,Month,Region,State,Product_Category,Product,Sales_Channel,Units_Sold,Unit_Price,Discount_Percent,Gross_Sales,Revenue,Cost,Profit,Profit_Margin_Percent,Marketing_Spend,Shipping_Cost,Returned_Units
TXN100725,01 May 2021,2021,Q2,May,East,Odisha,Accessories,Power Bank,Online,196,2208.32,742.00%,432830.72,400720.03,204791.70,195928.32,4889.00%,20389.11,6040.86,6
TXN100726,01 May 2021,2021,Q2,May,East,Odisha,Accessories,Power Bank,Retail,188,2197.52,433.00%,413133.76,395231.03,188587.78,206643.25,5228.00%,13378.86,6853.18,4
TXN100727,01 May 2021,2021,Q2,May,East,Bihar,Accessories,Smartwatch,Distributor,262,8597.12,193.00%,2252445.44,2208905.78,901628.24,1307277.53,5918.00%,69730.32,36718.01,6
TXN100728,01 May 2021,2021,Q2,May,East,Odisha,Accessories,Smartwatch,Online,227,8315.10,899.00%,1887527.70,1717827.67,694065.75,1023761.92,5960.00%,96693.66,28081.63,5
TXN100729,01 May 2021,2021,Q2,May,East,Odisha,Accessories,Smartwatch,Retail,206,8157.05,457.00%,1680352.30,1603621.07,648207.94,955413.12,5958.00%,66900.86,23227.48,6
TXN100730,01 May 2021,2021,Q2,May,East,Bihar,Electronics,Laptop,Distributor,118,61937.48,584.00%,7308622.64,6881678.54,1942959.96,4938718.58,7177.00%,142439.53,99889.13,3
TXN100731,01 May 2021,2021,Q2,May,East,West Bengal,Electronics,Laptop,Online,113,63984.52,770.00%,7230250.76,6673520.00,1844785.46,4828734.54,7236.00%,369982.22,107406.36,3
TXN100732,01 May 2021,2021,Q2,May,East,Bihar,Electronics,Laptop,Retail,98,61579.52,485.00%,6034792.96,5742079.30,1363992.22,4378087.07,7625.00%,178747.36,89024.57,2
TXN100733,01 May 2021,2021,Q2,May,East,Odisha,Electronics,Smartphone,Distributor,124,28386.37,388.00%,3519909.88,3383315.43,734646.99,2648668.44,7829.00%,78432.18,50589.71,3
TXN100734,01 May 2021,2021,Q2,May,East,Odisha,Electronics,Smartphone,Online,113,28494.36,891.00%,3219862.68,2932960.55,691048.20,2241912.35,7644.00%,135478.54,54906.26,2
TXN100735,01 May 2021,2021,Q2,May,East,West Bengal,Electronics,Smartphone,Retail,87,27768.73,493.00%,2415879.51,2296841.72,501137.26,1795704.46,7818.00%,77545.97,31605.23,4
TXN100736,01 May 2021,2021,Q2,May,East,West Bengal,Electronics,Tablet,Distributor,99,24537.58,311.00%,2429220.42,2353667.51,495032.26,1858635.25,7897.00%,51799.51,53501.69,1
TXN100737,01 May 2021,2021,Q2,May,East,Bihar,Electronics,Tablet,Online,106,24220.26,943.00%,2567347.56,2325230.50,606729.59,1718500.91,7391.00%,102979.34,53287.39,3
TXN100738,01 May 2021,2021,Q2,May,East,West Bengal,Electronics,Tablet,Retail,83,23297.10,377.00%,1933659.30,1860819.68,466529.05,1394290.62,7493.00%,65452.17,14886.56,2
TXN100739,01 May 2021,2021,Q2,May,East,West Bengal,Furniture,Bookshelf,Distributor,93,15057.71,415.00%,1400367.03,1342228.89,559579.78,782649.10,5831.00%,18101.73,14680.17,2
TXN100740,01 May 2021,2021,Q2,May,East,West Bengal,Furniture,Bookshelf,Online,77,14173.01,1100.00%,1091321.77,971259.18,375265.18,595994.01,6136.00%,45622.46,16195.35,2
TXN100741,01 May 2021,2021,Q2,May,East,Bihar,Furniture,Bookshelf,Retail,69,14539.80,834.00%,1003246.20,919563.81,409466.87,510096.95,5547.00%,37235.73,19483.10,1
TXN100742,01 May 2021,2021,Q2,May,East,West Bengal,Furniture,Desk,Distributor,92,18119.18,365.00%,1666964.56,1606057.41,639907.99,966149.41,6016.00%,28550.40,26912.77,1
TXN100743,01 May 2021,2021,Q2,May,East,Bihar,Furniture,Desk,Online,60,18541.32,1008.00%,1112479.20,1000385.75,445930.28,554455.47,5542.00%,49496.34,23476.95,1
TXN100744,01 May 2021,2021,Q2,May,East,Odisha,Furniture,Desk,Retail,75,17521.09,447.00%,1314081.75,1255407.63,519814.83,735592.80,5859.00%,50557.32,20356.02,2
TXN100745,01 May 2021,2021,Q2,May,East,Bihar,Furniture,Office Chair,Distributor,75,12118.16,599.00%,908862.00,854395.87,311178.42,543217.45,6358.00%,20787.13,14136.58,1
TXN100746,01 May 2021,2021,Q2,May,East,Bihar,Furniture,Office Chair,Online,94,11986.75,951.00%,1126754.50,1019631.48,383734.80,635896.69,6237.00%,77966.11,15557.17,1
TXN100747,01 May 2021,2021,Q2,May,East,Bihar,Furniture,Office Chair,Retail,69,11861.08,100.00%,818414.52,810230.37,317342.02,492888.35,6083.00%,33478.82,9074.52,1
TXN100748,01 May 2021,2021,Q2,May,East,Odisha,Home Appliances,Air Conditioner,Distributor,75,51480.69,473.00%,3861051.75,3678326.03,1097679.25,2580646.78,7016.00%,61509.01,80685.59,1
TXN100749,01 May 2021,2021,Q2,May,East,Bihar,Home Appliances,Air Conditioner,Online,58,52059.70,1076.00%,3019462.60,2694520.42,822377.73,1872142.68,6948.00%,125144.59,67125.83,0
TXN100750,01 May 2021,2021,Q2,May,East,Bihar,Home Appliances,Air Conditioner,Retail,44,53329.27,373.00%,2346487.88,2259076.15,600317.91,1658758.23,7343.00%,80662.32,49463.87,1
TXN100751,01 May 2021,2021,Q2,May,East,Odisha,Home Appliances,Refrigerator,Distributor,71,47809.75,285.00%,3394492.25,3297831.85,799095.72,2498736.13,7577.00%,32978.32,61252.96,2
TXN100752,01 May 2021,2021,Q2,May,East,West Bengal,Home Appliances,Refrigerator,Online,76,47564.34,592.00%,3614889.84,3400863.36,925931.66,2474931.70,7277.00%,210585.72,54563.56,1
TXN100753,01 May 2021,2021,Q2,May,East,Odisha,Home Appliances,Refrigerator,Retail,56,47230.86,954.00%,2644928.16,2392483.44,542336.58,1850146.86,7733.00%,64599.39,28430.14,1
TXN100754,01 May 2021,2021,Q2,May,East,West Bengal,Home Appliances,Washing Machine,Distributor,70,41213.76,525.00%,2884963.20,2733495.63,790466.85,1943028.77,7108.00%,59632.84,63182.84,2
TXN100755,01 May 2021,2021,Q2,May,East,Odisha,Home Appliances,Washing Machine,Online,56,40138.79,785.00%,2247772.24,2071423.36,627180.76,1444242.59,6972.00%,125713.73,21357.92,0
TXN100756,01 May 2021,2021,Q2,May,East,Odisha,Home Appliances,Washing Machine,Retail,50,44182.33,665.00%,2209116.50,2062158.55,530707.43,1531451.12,7426.00%,92608.37,25142.80,1
TXN100757,01 May 2021,2021,Q2,May,East,West Bengal,Office Supplies,Keyboard,Distributor,159,2533.33,333.00%,402799.47,389399.35,191155.11,198244.24,5091.00%,11576.19,9123.35,4
TXN100758,01 May 2021,2021,Q2,May,East,Bihar,Office Supplies,Keyboard,Online,147,2419.65,1008.00%,355688.55,319820.49,148446.23,171374.26,5358.00%,18434.74,4715.42,3
TXN100759,01 May 2021,2021,Q2,May,East,West Bengal,Office Supplies,Keyboard,Retail,122,2609.94,948.00%,318412.68,288240.12,154663.34,133576.78,4634.00%,9801.61,4723.96,2
TXN100760,01 May 2021,2021,Q2,May,East,West Bengal,Office Supplies,Monitor,Distributor,158,20600.54,518.00%,3254885.32,3086424.65,735547.86,2350876.79,7617.00%,62684.11,44873.11,5
TXN100761,01 May 2021,2021,Q2,May,East,Odisha,Office Supplies,Monitor,Online,159,20909.87,1048.00%,3324669.33,2976334.66,889750.05,2086584.61,7011.00%,165234.34,64366.74,4
TXN100762,01 May 2021,2021,Q2,May,East,Odisha,Office Supplies,Monitor,Retail,114,20298.04,826.00%,2313976.56,2122777.65,633486.44,1489291.22,7016.00%,52782.50,41934.78,4
TXN100763,01 May 2021,2021,Q2,May,East,West Bengal,Office Supplies,Printer,Distributor,156,16182.85,581.00%,2524524.60,2377857.18,811210.47,1566646.70,6588.00%,49905.33,51888.43,0
TXN100764,01 May 2021,2021,Q2,May,East,Odisha,Office Supplies,Printer,Online,155,15940.45,971.00%,2470769.75,2230789.75,683124.57,1547665.18,6938.00%,110818.44,33493.64,4
TXN100765,01 May 2021,2021,Q2,May,East,Odisha,Office Supplies,Printer,Retail,109,16363.20,691.00%,1783588.80,1660315.04,557213.68,1103101.36,6644.00%,39181.07,17877.09,3
TXN100766,01 May 2021,2021,Q2,May,North,Punjab,Accessories,Headphones,Distributor,282,4474.12,625.00%,1261701.84,1182893.65,509338.14,673555.50,5694.00%,25715.63,16861.22,4
TXN100767,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Accessories,Headphones,Online,296,4337.60,974.00%,1283929.60,1158921.39,535600.41,623320.99,5378.00%,60724.71,28369.53,5
TXN100768,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Accessories,Headphones,Retail,222,4425.82,678.00%,982532.04,915918.90,400386.85,515532.05,5629.00%,23964.14,12069.37,6
TXN100769,01 May 2021,2021,Q2,May,North,Punjab,Accessories,Power Bank,Distributor,266,2161.21,569.00%,574881.86,542194.85,238741.49,303453.36,5597.00%,11965.54,12764.32,5
TXN100770,01 May 2021,2021,Q2,May,North,Punjab,Accessories,Power Bank,Online,284,2199.93,1052.00%,624780.12,559030.80,296965.99,262064.81,4688.00%,25672.19,7932.52,7
TXN100771,01 May 2021,2021,Q2,May,North,Punjab,Accessories,Power Bank,Retail,196,2155.68,782.00%,422513.28,389479.10,186518.02,202961.08,5211.00%,17926.84,5964.46,4
TXN100772,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Accessories,Smartwatch,Distributor,283,8615.36,463.00%,2438146.88,2325144.86,1053210.28,1271934.58,5470.00%,23251.45,38158.50,10
TXN100773,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Accessories,Smartwatch,Online,278,8541.58,1085.00%,2374559.24,2117037.34,1026631.70,1090405.64,5151.00%,127808.04,48088.90,12
TXN100774,01 May 2021,2021,Q2,May,North,Punjab,Accessories,Smartwatch,Retail,194,8532.17,654.00%,1655240.98,1547034.35,619486.75,927547.59,5996.00%,62896.63,40747.11,3
TXN100775,01 May 2021,2021,Q2,May,North,Delhi,Electronics,Laptop,Distributor,133,62918.34,487.00%,8368139.22,7960234.35,2084958.25,5875276.10,7381.00%,233000.03,130294.02,1
TXN100776,01 May 2021,2021,Q2,May,North,Punjab,Electronics,Laptop,Online,120,63733.57,1129.00%,7648028.40,6784843.10,1742204.21,5042638.90,7432.00%,325199.68,128382.71,4
TXN100777,01 May 2021,2021,Q2,May,North,Delhi,Electronics,Laptop,Retail,99,62371.42,732.00%,6174770.58,5722808.39,1331588.47,4391219.92,7673.00%,214559.11,75821.14,2
TXN100778,01 May 2021,2021,Q2,May,North,Punjab,Electronics,Smartphone,Distributor,133,28096.13,704.00%,3736785.29,3473862.88,938195.47,2535667.41,7299.00%,70749.54,67420.11,4
TXN100779,01 May 2021,2021,Q2,May,North,Punjab,Electronics,Smartphone,Online,119,27465.07,1008.00%,3268343.33,2938988.68,594452.26,2344536.42,7977.00%,176800.05,48405.70,1
TXN100780,01 May 2021,2021,Q2,May,North,Punjab,Electronics,Smartphone,Retail,119,27840.26,100.00%,3312990.94,3279861.03,841094.22,2438766.81,7436.00%,127965.04,67655.76,2
TXN100781,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Electronics,Tablet,Distributor,132,23710.64,691.00%,3129804.48,2913583.54,801787.65,2111795.89,7248.00%,31223.66,65099.03,3
TXN100782,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Electronics,Tablet,Online,131,23632.21,840.00%,3095819.51,2835853.46,792903.74,2042949.72,7204.00%,163726.87,50364.33,2
TXN100783,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Electronics,Tablet,Retail,92,24821.10,484.00%,2283541.20,2173081.58,563097.71,1609983.87,7409.00%,111100.56,37585.21,2
TXN100784,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Furniture,Bookshelf,Distributor,118,14957.01,346.00%,1764927.18,1703916.38,713067.96,990848.42,5815.00%,22431.99,22703.67,3
TXN100785,01 May 2021,2021,Q2,May,North,Punjab,Furniture,Bookshelf,Online,95,14967.83,792.00%,1421943.85,1309354.25,550401.72,758952.53,5796.00%,78762.40,20493.16,2
TXN100786,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Furniture,Bookshelf,Retail,82,15437.82,470.00%,1265901.24,1206443.59,487272.30,719171.28,5961.00%,15788.58,27440.05,3
TXN100787,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Furniture,Desk,Distributor,78,18908.13,491.00%,1474834.14,1402346.53,545269.22,857077.31,6112.00%,34636.42,22837.64,2
TXN100788,01 May 2021,2021,Q2,May,North,Punjab,Furniture,Desk,Online,93,17922.32,965.00%,1666775.76,1505938.25,599981.86,905956.40,6016.00%,65346.54,27562.14,3
TXN100789,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Furniture,Desk,Retail,61,17888.38,779.00%,1091191.18,1006179.15,400119.81,606059.34,6023.00%,52713.40,11089.50,1
TXN100790,01 May 2021,2021,Q2,May,North,Punjab,Furniture,Office Chair,Distributor,109,11598.00,649.00%,1264182.00,1182106.82,445079.63,737027.19,6235.00%,31687.91,13958.92,2
TXN100791,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Furniture,Office Chair,Online,108,12237.04,807.00%,1321600.32,1214883.02,472057.94,742825.09,6114.00%,58365.14,27199.81,3
TXN100792,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Furniture,Office Chair,Retail,80,11826.72,598.00%,946137.60,889511.75,337379.53,552132.22,6207.00%,31977.44,17578.60,1
TXN100793,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Home Appliances,Air Conditioner,Distributor,71,50388.57,179.00%,3577588.47,3513376.73,988493.63,2524883.11,7186.00%,58700.33,73828.97,1
TXN100794,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Home Appliances,Air Conditioner,Online,82,53289.59,784.00%,4369746.38,4027144.21,1151739.88,2875404.33,7140.00%,257558.34,58658.14,2
TXN100795,01 May 2021,2021,Q2,May,North,Punjab,Home Appliances,Air Conditioner,Retail,54,49057.15,758.00%,2649086.10,2448318.55,768924.08,1679394.47,6859.00%,99871.15,32484.18,0
TXN100796,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Home Appliances,Refrigerator,Distributor,78,48382.99,414.00%,3773873.22,3617696.18,861885.50,2755810.67,7618.00%,53589.18,69466.22,2
TXN100797,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Home Appliances,Refrigerator,Online,69,47905.78,734.00%,3305498.82,3062942.80,742178.37,2320764.44,7577.00%,153752.71,71970.67,1
TXN100798,01 May 2021,2021,Q2,May,North,Delhi,Home Appliances,Refrigerator,Retail,62,48299.30,541.00%,2994556.60,2832491.55,688631.95,2143859.60,7569.00%,133477.08,55309.88,1
TXN100799,01 May 2021,2021,Q2,May,North,Delhi,Home Appliances,Washing Machine,Distributor,64,43679.44,577.00%,2795484.16,2634306.14,720035.38,1914270.76,7267.00%,61440.53,32854.88,1
TXN100800,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Home Appliances,Washing Machine,Online,85,43087.97,857.00%,3662477.45,3348457.60,920652.65,2427804.96,7251.00%,198329.80,58706.86,1
TXN100801,01 May 2021,2021,Q2,May,North,Punjab,Home Appliances,Washing Machine,Retail,66,42641.64,652.00%,2814348.24,2630786.25,666156.70,1964629.56,7468.00%,115438.42,67004.97,2
TXN100802,01 May 2021,2021,Q2,May,North,Delhi,Office Supplies,Keyboard,Distributor,176,2424.07,100.00%,426636.32,422369.96,208750.16,213619.80,5058.00%,9751.20,7513.95,4
TXN100803,01 May 2021,2021,Q2,May,North,Delhi,Office Supplies,Keyboard,Online,176,2519.99,811.00%,443518.24,407557.05,207693.91,199863.13,4904.00%,21486.31,8382.67,3
TXN100804,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Office Supplies,Keyboard,Retail,137,2458.75,795.00%,336848.75,310076.37,152273.47,157802.90,5089.00%,13927.58,7029.01,2
TXN100805,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Office Supplies,Monitor,Distributor,146,20544.39,541.00%,2999480.94,2837141.67,937391.19,1899750.48,6696.00%,81165.60,82419.25,1
TXN100806,01 May 2021,2021,Q2,May,North,Delhi,Office Supplies,Monitor,Online,194,21206.29,939.00%,4114020.26,3727727.76,1122263.04,2605464.72,6989.00%,206380.21,89948.06,1
TXN100807,01 May 2021,2021,Q2,May,North,Punjab,Office Supplies,Monitor,Retail,134,21321.72,595.00%,2857110.48,2686994.96,764640.92,1922354.04,7154.00%,95299.55,41875.65,2
TXN100808,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Office Supplies,Printer,Distributor,185,15551.68,346.00%,2877060.80,2777453.59,837544.01,1939909.59,6984.00%,27774.54,34755.45,4
TXN100809,01 May 2021,2021,Q2,May,North,Delhi,Office Supplies,Printer,Online,121,15244.65,615.00%,1844602.65,1731153.05,548979.61,1182173.44,6829.00%,89172.36,26787.38,3
TXN100810,01 May 2021,2021,Q2,May,North,Uttar Pradesh,Office Supplies,Printer,Retail,146,15869.32,696.00%,2316920.72,2155676.46,679542.19,1476134.27,6848.00%,49195.54,46601.38,2
TXN100811,01 May 2021,2021,Q2,May,South,Tamil Nadu,Accessories,Headphones,Distributor,334,4396.28,660.00%,1468357.52,1371420.89,617204.80,754216.09,5500.00%,13714.21,25833.05,9
TXN100812,01 May 2021,2021,Q2,May,South,Tamil Nadu,Accessories,Headphones,Online,335,4457.14,824.00%,1493141.90,1370134.28,576628.38,793505.90,5791.00%,69316.85,24612.60,9
TXN100813,01 May 2021,2021,Q2,May,South,Telangana,Accessories,Headphones,Retail,230,4360.88,523.00%,1003002.40,950526.03,430928.77,519597.26,5466.00%,28338.60,19782.60,4
TXN100814,01 May 2021,2021,Q2,May,South,Tamil Nadu,Accessories,Power Bank,Distributor,291,2165.30,280.00%,630102.30,612432.39,285577.29,326855.10,5337.00%,12424.29,13074.59,6
TXN100815,01 May 2021,2021,Q2,May,South,Tamil Nadu,Accessories,Power Bank,Online,269,2316.28,870.00%,623079.32,568872.22,275027.04,293845.18,5165.00%,25330.77,8846.28,4
TXN100816,01 May 2021,2021,Q2,May,South,Tamil Nadu,Accessories,Power Bank,Retail,267,2216.88,377.00%,591906.96,569571.93,269337.58,300234.36,5271.00%,22852.00,7916.29,7
TXN100817,01 May 2021,2021,Q2,May,South,Telangana,Accessories,Smartwatch,Distributor,336,8287.83,742.00%,2784710.88,2578033.48,1211119.55,1366913.93,5302.00%,64820.29,62805.06,6
TXN100818,01 May 2021,2021,Q2,May,South,Karnataka,Accessories,Smartwatch,Online,361,8767.18,902.00%,3164951.98,2879528.80,1215078.50,1664450.30,5780.00%,151829.80,36581.98,6
TXN100819,01 May 2021,2021,Q2,May,South,Telangana,Accessories,Smartwatch,Retail,239,8419.62,390.00%,2012289.18,1933742.27,818940.55,1114801.72,5765.00%,72212.93,25513.11,6
TXN100820,01 May 2021,2021,Q2,May,South,Telangana,Electronics,Laptop,Distributor,151,61929.86,228.00%,9351408.86,9138157.68,2876457.27,6261700.41,6852.00%,101910.90,157330.37,2
TXN100821,01 May 2021,2021,Q2,May,South,Karnataka,Electronics,Laptop,Online,138,61412.39,979.00%,8474909.82,7645310.87,2181363.89,5463946.98,7147.00%,400067.15,177166.30,5
TXN100822,01 May 2021,2021,Q2,May,South,Karnataka,Electronics,Laptop,Retail,124,62171.00,614.00%,7709204.00,7236120.69,2138755.44,5097365.25,7044.00%,269992.38,127371.15,2
TXN100823,01 May 2021,2021,Q2,May,South,Tamil Nadu,Electronics,Smartphone,Distributor,152,27384.56,210.00%,4162453.12,4075105.67,919937.09,3155168.58,7743.00%,131693.18,73930.93,2
TXN100824,01 May 2021,2021,Q2,May,South,Telangana,Electronics,Smartphone,Online,151,27526.57,507.00%,4156512.07,3945730.54,893464.63,3052265.91,7736.00%,198500.90,68089.33,2
TXN100825,01 May 2021,2021,Q2,May,South,Telangana,Electronics,Smartphone,Retail,132,28143.55,308.00%,3714948.60,3600605.77,962121.19,2638484.58,7328.00%,121290.24,74857.85,2
TXN100826,01 May 2021,2021,Q2,May,South,Karnataka,Electronics,Tablet,Distributor,174,22617.47,385.00%,3935439.78,3783918.13,1201680.41,2582237.72,6824.00%,76263.76,84808.47,6
TXN100827,01 May 2021,2021,Q2,May,South,Tamil Nadu,Electronics,Tablet,Online,112,23802.30,544.00%,2665857.60,2520766.31,746843.45,1773922.86,7037.00%,133364.65,43642.68,3
TXN100828,01 May 2021,2021,Q2,May,South,Telangana,Electronics,Tablet,Retail,99,24318.22,778.00%,2407503.78,2220237.57,612756.64,1607480.93,7240.00%,63910.12,32003.95,1
TXN100829,01 May 2021,2021,Q2,May,South,Telangana,Furniture,Bookshelf,Distributor,108,15121.80,470.00%,1633154.40,1556380.89,616418.98,939961.91,6039.00%,46028.61,26511.11,3
TXN100830,01 May 2021,2021,Q2,May,South,Telangana,Furniture,Bookshelf,Online,106,15329.48,729.00%,1624924.88,1506472.71,659547.18,846925.53,5622.00%,69856.66,30193.62,2
TXN100831,01 May 2021,2021,Q2,May,South,Telangana,Furniture,Bookshelf,Retail,86,14663.53,498.00%,1261063.58,1198261.83,528608.40,669653.43,5589.00%,49092.77,18318.30,2
TXN100832,01 May 2021,2021,Q2,May,South,Tamil Nadu,Furniture,Desk,Distributor,111,17597.92,594.00%,1953369.12,1837414.56,648908.62,1188505.95,6468.00%,49917.27,24995.86,3
TXN100833,01 May 2021,2021,Q2,May,South,Tamil Nadu,Furniture,Desk,Online,105,18491.31,837.00%,1941587.55,1779006.71,599423.95,1179582.76,6631.00%,95682.56,39566.13,1
TXN100834,01 May 2021,2021,Q2,May,South,Tamil Nadu,Furniture,Desk,Retail,80,16846.22,582.00%,1347697.60,1269209.46,482779.48,786429.99,6196.00%,62421.67,23358.70,2
TXN100835,01 May 2021,2021,Q2,May,South,Telangana,Furniture,Office Chair,Distributor,97,12027.90,468.00%,1166706.30,1112052.47,436935.04,675117.42,6071.00%,32184.18,15641.35,1
TXN100836,01 May 2021,2021,Q2,May,South,Telangana,Furniture,Office Chair,Online,108,11969.45,1024.00%,1292700.60,1160324.73,440001.78,720322.96,6208.00%,82734.47,19606.95,2
TXN100837,01 May 2021,2021,Q2,May,South,Tamil Nadu,Furniture,Office Chair,Retail,72,11855.30,574.00%,853581.60,804561.77,271758.59,532803.18,6622.00%,32749.99,13745.99,0
TXN100838,01 May 2021,2021,Q2,May,South,Telangana,Home Appliances,Air Conditioner,Distributor,96,50816.16,679.00%,4878351.36,4547212.89,1252750.07,3294462.82,7245.00%,45472.13,88775.75,1
TXN100839,01 May 2021,2021,Q2,May,South,Tamil Nadu,Home Appliances,Air Conditioner,Online,96,55376.86,911.00%,5316178.56,4831953.35,1527618.69,3304334.66,6839.00%,242590.45,76588.84,3
